customer_id,tenure_months,monthly_spend,support_tickets,contract_type,churn
2679,7,81.7,1,Annual,1
2680,52,107.14,1,Annual,0
2681,14,82.59,1,Monthly,0
2682,9,111.05,1,Annual,0
2683,15,69.5,1,Monthly,0
2684,21,58.06,2,Monthly,0
2685,35,74.2,1,Monthly,0
2686,2,23.71,2,Monthly,1
2687,27,98.12,0,Monthly,1
2688,2,59.22,3,Monthly,0
2689,35,67.65,4,Monthly,0
2690,18,94.33,2,Annual,0
2691,14,82.38,1,Monthly,0
2692,20,71.19,2,Monthly,0
2693,18,39.27,5,Annual,1
2694,10,106.02,3,Annual,0
2695,25,94.46,2,Monthly,0
2696,2,121.11,0,Monthly,0
2697,25,68.07,2,Monthly,0
2698,54,50.91,1,Annual,1
2699,33,99.9,1,Monthly,1
2700,36,76.24,3,Monthly,0
2701,31,92.56,1,Monthly,0
2702,14,112.4,4,Monthly,0
2703,1,87.76,3,Monthly,0
2704,46,83.35,4,Annual,0
2705,16,84.6,3,Monthly,0
2706,54,47.26,0,Annual,0
2707,46,102.16,2,Annual,0
2708,52,103.44,5,Monthly,0
2709,3,90.61,2,Monthly,0
2710,35,49.69,3,Annual,0
2711,41,77.58,1,Annual,0
2712,6,108.77,1,Monthly,0
2713,25,68.68,0,Monthly,0
2714,13,103.69,2,Annual,0
2715,53,81.1,2,Monthly,1
2716,34,94.25,2,Monthly,0
2717,8,71.76,2,Annual,1
2718,21,81.69,4,Annual,0
2719,34,88.73,2,Annual,0
2720,4,58.34,2,Annual,0
2721,25,85.48,2,Monthly,0
2722,15,26.23,1,Monthly,0
2723,4,67.97,1,Monthly,1
2724,45,90.88,3,Annual,1
2725,12,102.41,1,Monthly,0
2726,32,89.46,1,Annual,0
2727,32,52.19,0,Monthly,0
2728,28,100.66,1,Annual,0
2729,13,57.22,4,Annual,0
2730,31,92.28,3,Annual,0
2731,14,57.88,2,Monthly,0
2732,20,64.54,2,Annual,0
2733,18,60.87,0,Annual,1
2734,29,82.78,1,Monthly,0
2735,6,76.09,0,Annual,0
2736,32,90.18,2,Monthly,0
2737,29,79.63,4,Annual,0
2738,43,49.64,6,Annual,1
2739,2,85.52,3,Annual,0
2740,23,44.76,1,Monthly,1
2741,19,62.32,3,Monthly,0
2742,31,72.72,3,Monthly,0
2743,51,71.34,2,Annual,1
2744,5,47.05,2,Monthly,0
2745,19,107.42,0,Monthly,0
2746,34,112.96,2,Annual,0
2747,10,125.02,2,Monthly,1
2748,25,102.95,2,Annual,0
2749,2,72.09,2,Monthly,1
2750,11,71.75,0,Monthly,1
2751,50,70.64,4,Annual,1
2752,31,119.71,1,Annual,1
2753,56,77.69,3,Monthly,0
2754,15,105.38,1,Monthly,0
2755,9,103.83,2,Annual,0
2756,23,83.79,3,Monthly,0
2757,19,50.97,0,Monthly,1
2758,9,78.12,4,Monthly,1
2759,35,82.94,5,Annual,0
2760,21,105.56,3,Monthly,0
2761,9,80.39,2,Monthly,0
2762,28,55.83,3,Annual,0
2763,46,99.76,1,Monthly,0
2764,51,75.45,4,Monthly,0
2765,7,29.1,1,Annual,1
2766,16,86.5,1,Monthly,0
2767,16,90.02,3,Annual,0
2768,33,63.14,2,Monthly,0
2769,4,76.16,3,Annual,0
2770,4,93.15,3,Monthly,0
2771,39,86.64,5,Annual,0
2772,40,48.75,4,Monthly,1
2773,17,105.07,2,Monthly,0
2774,37,114.13,2,Monthly,0
2775,39,69.8,0,Monthly,0
2776,52,41.8,3,Monthly,0
2777,29,95.42,0,Monthly,0
2778,52,66.54,3,Annual,0
2779,36,90.71,1,Annual,0
2780,38,124.04,3,Monthly,0
2781,39,49.07,2,Monthly,0
2782,50,64.07,1,Monthly,0
2783,37,76.11,3,Monthly,1
2784,52,105.83,2,Annual,0
2785,35,151.11,2,Monthly,0
2786,7,84.94,3,Monthly,0
2787,27,47.36,1,Annual,0
2788,28,73.09,3,Monthly,0
2789,22,64.5,3,Monthly,0
2790,14,94.43,2,Annual,0
2791,7,87.54,2,Monthly,0
2792,37,59.16,2,Annual,0
2793,22,63.33,2,Monthly,0
2794,5,72.8,1,Monthly,1
2795,55,75.21,1,Annual,1
2796,2,79.16,3,Monthly,0
2797,27,80.98,7,Monthly,1
2798,21,104.7,6,Monthly,0
2799,54,72.08,1,Annual,0
2800,38,69.13,0,Monthly,1
2801,15,53.22,2,Annual,0
2802,21,75.52,4,Annual,0
2803,10,85.12,0,Monthly,0
2804,23,45.52,4,Monthly,0
2805,58,73.15,0,Monthly,0
2806,56,103.21,2,Monthly,0
2807,39,92.97,1,Annual,1
2808,5,87.47,3,Annual,0
2809,1,92.42,1,Monthly,0
2810,13,68.53,2,Annual,0
2811,21,65.86,1,Annual,1
2812,26,105.44,1,Annual,0
2813,50,96.57,2,Monthly,0
2814,45,65.07,3,Monthly,0
2815,21,42.43,5,Annual,0
2816,53,65.49,1,Annual,0
2817,18,90.87,3,Annual,0
2818,37,66.83,2,Monthly,0
2819,45,86.6,3,Monthly,0
2820,32,108.4,1,Monthly,1
2821,36,78.14,5,Annual,1
2822,17,84.68,3,Annual,0
2823,35,93.7,3,Annual,0
2824,49,58.36,0,Annual,0
2825,11,64.54,3,Monthly,0
2826,21,94.52,1,Annual,0
2827,52,80.74,3,Monthly,0
2828,55,82.44,2,Monthly,0
2829,53,80.67,4,Monthly,0
2830,26,99.57,4,Monthly,1
2831,4,88.71,3,Annual,0
2832,34,88.98,4,Monthly,1
2833,52,104.44,0,Annual,0
2834,48,112.13,1,Annual,0
2835,18,124.87,3,Annual,1
2836,40,68.42,2,Monthly,1
2837,35,129.39,3,Monthly,0
2838,41,58.06,4,Annual,0
2839,29,118.7,3,Monthly,1
2840,52,67.32,6,Annual,0
2841,29,78.62,0,Annual,1
2842,38,80.37,0,Monthly,0
2843,42,62.66,3,Monthly,0
2844,21,81.73,2,Monthly,0
2845,42,63.69,3,Annual,0
2846,13,55.3,3,Monthly,0
2847,49,79.23,1,Annual,0
2848,41,111.8,1,Monthly,0
2849,17,74.92,1,Monthly,1
2850,56,98.82,4,Monthly,1
2851,9,63.09,1,Monthly,0
2852,41,54.33,7,Monthly,0
2853,1,89.08,4,Annual,1
2854,2,115.11,1,Monthly,1
2855,48,84.18,2,Annual,1
2856,29,96.53,1,Annual,0
2857,33,109.9,1,Annual,0
2858,10,79.27,6,Monthly,1
2859,50,76.96,1,Monthly,0
2860,58,89.44,1,Monthly,0
2861,40,93.0,0,Annual,1
2862,21,52.02,4,Monthly,0
2863,28,85.91,2,Monthly,0
2864,11,79.99,0,Annual,0
2865,55,64.21,2,Monthly,0
2866,34,78.6,6,Annual,0
2867,8,56.69,3,Monthly,0
2868,59,49.78,1,Monthly,0
2869,22,81.34,1,Annual,1
2870,8,98.04,1,Annual,0
2871,49,73.05,1,Annual,0
2872,15,60.79,3,Monthly,0
2873,17,63.89,4,Monthly,0
2874,23,90.98,0,Monthly,0
2875,24,113.35,2,Annual,0
2876,45,95.41,3,Monthly,0
2877,19,106.02,0,Annual,0
2878,5,59.05,4,Monthly,1
2879,32,78.52,0,Monthly,0
2880,44,100.37,4,Annual,0
2881,1,52.02,2,Annual,0
2882,23,66.83,5,Annual,0
2883,37,98.84,1,Monthly,0
2884,8,85.17,1,Monthly,1
2885,13,60.7,3,Annual,0
2886,8,47.38,3,Annual,0
2887,57,106.75,0,Annual,0
2888,23,38.93,1,Monthly,0
2889,43,92.65,2,Monthly,1
2890,1,69.34,2,Annual,1
2891,45,100.94,3,Monthly,0
2892,51,59.16,0,Monthly,1
2893,24,132.3,1,Monthly,0
2894,35,88.05,1,Annual,1
2895,24,91.34,1,Monthly,1
2896,17,64.54,2,Annual,0
2897,5,77.33,2,Monthly,0
2898,20,77.85,0,Monthly,1
2899,21,115.92,3,Monthly,0
2900,40,88.01,2,Annual,0
2901,58,90.88,1,Annual,0
2902,31,90.65,2,Monthly,0
2903,46,92.57,1,Annual,0
2904,36,52.21,2,Annual,0
2905,11,120.99,0,Monthly,1
2906,52,62.45,1,Monthly,1
2907,15,79.23,2,Annual,0
2908,19,110.63,0,Annual,0
2909,7,118.69,2,Monthly,1
2910,51,96.12,1,Annual,0
2911,28,69.91,3,Monthly,0
2912,51,82.55,1,Annual,0
2913,43,83.34,2,Annual,0
2914,58,84.05,2,Annual,1
2915,5,55.4,0,Annual,0
2916,5,105.2,2,Monthly,0
2917,30,82.69,3,Annual,1
2918,54,65.56,2,Annual,0
2919,32,70.03,2,Monthly,0
2920,8,85.4,5,Monthly,1
2921,10,51.94,1,Monthly,0
2922,38,97.57,3,Annual,0
2923,47,84.69,2,Annual,0
2924,32,111.31,2,Annual,0
2925,48,81.55,4,Annual,0
2926,28,58.29,4,Monthly,1
2927,17,56.04,2,Monthly,0
2928,31,72.19,3,Monthly,1
2929,8,74.3,3,Monthly,0
2930,40,68.65,3,Monthly,0
2931,25,82.57,2,Monthly,0
2932,9,68.15,0,Monthly,0
2933,2,85.08,1,Monthly,0
2934,15,69.59,1,Monthly,0
2935,50,92.63,0,Annual,0
2936,3,73.8,6,Annual,1
2937,49,104.92,2,Monthly,0
2938,36,93.05,6,Monthly,0
2939,4,83.87,0,Annual,0
2940,14,75.85,0,Annual,0
2941,41,49.62,0,Monthly,0
2942,41,108.27,1,Monthly,0
2943,25,66.38,0,Monthly,0
2944,58,81.81,1,Annual,0
2945,55,86.88,1,Monthly,1
2946,50,76.33,1,Monthly,0
2947,10,107.09,3,Monthly,0
2948,21,55.57,3,Monthly,0
2949,36,114.68,1,Monthly,0
2950,12,93.43,3,Annual,0
2951,27,75.07,3,Annual,0
2952,40,75.3,1,Monthly,0
2953,2,35.66,2,Annual,0
2954,54,63.04,5,Monthly,0
2955,13,72.92,1,Monthly,1
2956,53,83.52,1,Annual,0
2957,32,105.19,6,Monthly,0
2958,31,120.75,4,Monthly,0
2959,16,85.45,1,Monthly,1
2960,32,84.11,4,Monthly,0
2961,32,70.19,1,Annual,0
2962,34,45.7,2,Annual,0
2963,11,67.88,4,Monthly,1
2964,10,75.89,4,Monthly,1
2965,15,99.51,0,Annual,0
2966,17,90.39,4,Monthly,0
2967,40,84.43,7,Monthly,0
2968,18,68.38,0,Annual,0
2969,55,40.36,1,Annual,0
2970,9,41.56,0,Monthly,1
2971,25,46.73,5,Monthly,0
2972,40,74.16,1,Monthly,0
2973,59,99.88,1,Annual,0
2974,14,99.34,1,Annual,0
2975,58,95.87,6,Annual,0
2976,25,69.7,3,Monthly,0
2977,50,102.89,0,Annual,0
2978,22,61.38,1,Monthly,0
2979,52,97.07,5,Annual,0
2980,30,46.51,5,Annual,0
2981,20,56.46,3,Annual,0
2982,21,113.05,2,Monthly,0
2983,44,75.92,2,Annual,0
2984,32,66.38,0,Monthly,0
2985,51,102.06,4,Monthly,0
2986,46,104.35,0,Monthly,0
2987,49,71.33,0,Annual,0
2988,56,85.57,4,Monthly,0
2989,21,82.74,2,Monthly,0
2990,35,23.46,6,Monthly,0
2991,58,52.08,1,Monthly,0
2992,32,98.85,2,Monthly,0
2993,30,63.35,2,Annual,1
2994,55,90.6,5,Monthly,1
2995,39,85.26,2,Annual,0
2996,49,104.31,5,Monthly,0
2997,12,52.72,1,Monthly,0
2998,41,87.88,2,Monthly,0
2999,47,78.69,1,Annual,0
3000,18,64.2,1,Monthly,0
3001,21,64.06,2,Annual,0
3002,13,84.55,1,Monthly,0
3003,21,92.59,0,Annual,0
3004,8,81.27,3,Annual,0
3005,46,81.89,3,Monthly,0
3006,40,70.03,1,Monthly,0
3007,46,71.36,1,Annual,0
3008,7,64.15,4,Annual,1
3009,23,69.63,1,Monthly,0
3010,44,91.89,4,Annual,0
3011,32,94.13,2,Annual,0
3012,11,54.48,1,Monthly,0
3013,22,62.07,2,Monthly,1
3014,22,65.79,5,Monthly,1
3015,43,78.72,1,Monthly,0
3016,25,46.34,1,Monthly,0
3017,22,62.42,2,Annual,0
3018,28,52.29,4,Annual,0
3019,29,88.01,0,Monthly,0
3020,13,79.41,2,Monthly,0
3021,18,70.75,4,Annual,0
3022,2,58.73,2,Annual,0
3023,29,71.06,2,Monthly,0
3024,21,68.71,3,Monthly,0
3025,15,112.69,3,Annual,0
3026,52,99.94,0,Annual,0
3027,27,66.19,2,Monthly,0
3028,50,83.3,1,Annual,0
3029,31,98.88,2,Annual,0
3030,15,66.18,0,Annual,0
3031,51,51.66,5,Annual,0
3032,23,44.06,0,Monthly,1
3033,24,105.45,2,Monthly,0
3034,44,76.18,3,Monthly,0
3035,13,85.83,5,Monthly,0
3036,22,68.52,3,Monthly,0
3037,43,54.64,2,Annual,0
3038,37,58.37,2,Annual,0
3039,33,53.18,2,Monthly,0
3040,56,97.0,0,Annual,0
3041,3,109.85,7,Annual,1
3042,54,80.74,1,Annual,0
3043,19,49.64,2,Annual,0
3044,23,89.93,3,Monthly,0
3045,29,105.3,1,Annual,0
3046,30,99.43,3,Monthly,0
3047,39,79.42,0,Annual,0
3048,44,75.31,2,Monthly,0
3049,47,79.26,2,Annual,0
3050,25,104.5,3,Annual,0
3051,37,95.21,1,Monthly,0
3052,47,72.28,2,Annual,0
3053,8,71.78,2,Annual,0
3054,42,70.37,0,Monthly,0
3055,58,58.71,0,Monthly,1
3056,16,107.04,1,Monthly,0
3057,8,64.24,4,Annual,1
3058,1,89.81,3,Annual,0
3059,44,66.77,3,Monthly,1
3060,5,70.46,0,Monthly,0
3061,3,77.72,1,Monthly,1
3062,1,90.9,2,Monthly,0
3063,4,74.82,3,Monthly,0
3064,40,57.22,2,Monthly,1
3065,35,80.38,1,Monthly,1
3066,32,64.67,2,Monthly,0
3067,42,110.88,3,Annual,0
3068,34,74.8,0,Monthly,0
3069,43,66.64,1,Annual,0
3070,25,119.5,3,Annual,0
3071,10,94.78,1,Annual,0
3072,21,62.06,1,Annual,0
3073,46,64.18,2,Annual,1
3074,39,89.48,2,Monthly,0
3075,27,80.87,3,Monthly,0
3076,27,97.8,7,Monthly,0
3077,2,66.75,1,Monthly,0
3078,41,94.02,5,Annual,0
3079,48,35.23,2,Monthly,0
3080,13,76.91,2,Monthly,1
3081,9,67.66,1,Monthly,1
3082,52,70.9,3,Annual,0
3083,36,77.94,0,Monthly,1
3084,22,102.77,4,Monthly,0
3085,42,56.92,4,Monthly,0
3086,26,36.24,2,Monthly,0
3087,58,59.24,1,Monthly,0
3088,54,100.45,0,Annual,0
3089,12,47.1,1,Monthly,0
3090,17,68.56,0,Annual,0
3091,14,96.79,1,Annual,0
3092,14,78.83,2,Monthly,0
3093,57,102.57,6,Monthly,0
3094,34,39.3,3,Annual,1
3095,53,73.57,1,Monthly,0
3096,57,106.74,6,Annual,0
3097,20,57.46,2,Monthly,0
3098,11,100.7,2,Monthly,0
3099,16,75.29,1,Monthly,1
3100,51,88.68,1,Annual,0
3101,31,105.29,1,Annual,0
3102,55,88.6,5,Annual,1
3103,6,68.18,0,Annual,0
3104,56,91.24,1,Annual,0
3105,19,66.76,3,Monthly,0
3106,37,85.47,2,Annual,1
3107,58,54.96,3,Annual,0
3108,4,80.58,4,Monthly,1
3109,47,103.79,1,Monthly,0
3110,4,74.02,1,Annual,0
3111,20,101.87,1,Monthly,0
3112,10,141.87,7,Monthly,1
3113,24,79.42,0,Monthly,0
3114,54,92.28,1,Monthly,0
3115,35,89.54,0,Annual,0
3116,26,84.5,3,Monthly,0
3117,37,95.76,1,Monthly,0
3118,38,75.04,0,Monthly,0
3119,21,66.75,3,Monthly,0
3120,54,49.47,5,Annual,0
3121,40,73.14,1,Annual,0
3122,39,98.03,3,Monthly,1
3123,21,61.2,4,Annual,1
3124,10,84.93,0,Annual,1
3125,38,77.54,1,Annual,0
3126,46,67.59,1,Monthly,1
3127,4,42.94,1,Annual,0
3128,57,107.26,1,Annual,0
3129,45,90.34,0,Monthly,0
3130,20,133.31,4,Monthly,0
3131,17,101.59,5,Annual,1
3132,55,106.81,1,Annual,0
3133,7,45.01,1,Monthly,1
3134,4,44.66,3,Annual,0
3135,29,80.85,6,Annual,0
3136,14,57.04,0,Monthly,0
3137,3,66.37,2,Monthly,0
3138,24,130.53,0,Monthly,1
3139,37,103.8,1,Monthly,0
3140,16,61.29,0,Monthly,0
3141,58,32.68,1,Monthly,0
3142,55,59.6,0,Monthly,0
3143,52,68.86,3,Monthly,1
3144,4,73.57,2,Monthly,0
3145,56,54.42,0,Annual,0
3146,24,102.6,5,Annual,1
3147,34,65.77,3,Annual,1
3148,30,92.97,2,Monthly,0
3149,18,81.08,3,Annual,1
3150,19,98.77,1,Monthly,0
3151,31,75.24,3,Monthly,0
3152,19,61.5,6,Monthly,0
3153,49,68.03,0,Annual,0
3154,46,68.31,0,Monthly,0
3155,19,121.29,2,Monthly,0
3156,22,81.53,2,Annual,0
3157,24,80.09,6,Monthly,0
3158,45,97.64,3,Monthly,0
3159,12,80.0,2,Annual,0
3160,30,102.43,3,Annual,0
3161,58,72.56,6,Annual,0
3162,38,70.53,1,Monthly,1
3163,53,60.39,2,Monthly,0
3164,31,117.0,1,Annual,0
3165,36,78.6,7,Monthly,0
3166,19,56.52,3,Monthly,1
3167,48,83.94,1,Monthly,0
3168,45,67.0,1,Monthly,0
3169,36,72.21,3,Monthly,0
3170,30,86.22,1,Annual,1
3171,55,110.42,3,Annual,0
3172,49,82.03,1,Monthly,0
3173,55,65.78,5,Annual,0
3174,33,69.9,1,Annual,1
3175,18,93.13,3,Monthly,0
3176,52,40.83,4,Monthly,0
3177,49,59.15,3,Annual,0
3178,59,84.25,2,Monthly,1
3179,28,45.87,4,Annual,1
3180,59,73.75,2,Monthly,0
3181,47,70.43,1,Monthly,0
3182,11,97.55,2,Monthly,1
3183,57,74.99,1,Monthly,1
3184,54,103.73,2,Annual,0
3185,45,81.58,1,Monthly,0
3186,33,115.53,0,Annual,0
3187,17,52.25,3,Annual,0
3188,6,112.34,1,Annual,0
3189,4,71.78,3,Annual,0
3190,20,109.48,4,Annual,0
3191,48,103.7,4,Monthly,0
3192,47,22.96,2,Annual,0
3193,27,89.58,2,Monthly,1
3194,15,99.95,1,Monthly,0
3195,6,106.57,0,Annual,0
3196,47,56.47,3,Annual,1
3197,14,91.81,0,Monthly,0
3198,11,83.9,2,Annual,0
3199,39,88.63,4,Monthly,0
3200,9,99.98,2,Monthly,0
3201,26,103.13,3,Monthly,0
3202,16,66.89,2,Monthly,0
3203,5,85.31,4,Monthly,1
3204,57,80.82,1,Monthly,0
3205,52,75.21,2,Monthly,1
3206,10,77.12,1,Annual,0
3207,50,83.92,0,Monthly,0
3208,3,67.96,1,Monthly,0
3209,13,97.66,2,Monthly,1
3210,43,105.39,4,Annual,0
3211,49,63.59,1,Annual,0
3212,30,106.37,3,Annual,0
3213,54,63.63,0,Monthly,0
3214,45,97.96,5,Monthly,0
3215,6,106.33,1,Monthly,1
3216,17,78.11,6,Monthly,0
3217,59,63.79,1,Monthly,1
3218,45,68.23,2,Monthly,0
3219,51,87.24,0,Monthly,0
3220,53,119.29,2,Annual,0
3221,19,46.15,1,Annual,0
3222,42,82.0,3,Monthly,0
3223,35,78.24,3,Monthly,0
3224,46,70.87,0,Annual,0
3225,26,78.38,5,Monthly,0
3226,51,69.16,2,Annual,0
3227,5,104.86,3,Monthly,1
3228,29,106.85,2,Monthly,0
3229,37,81.76,0,Monthly,0
3230,20,77.18,1,Annual,1
3231,49,70.14,5,Annual,0
3232,21,81.81,0,Monthly,0
3233,10,116.96,1,Annual,0
3234,5,77.93,7,Monthly,1
3235,36,63.21,0,Monthly,0
3236,6,72.04,3,Annual,1
3237,26,95.07,3,Monthly,0
3238,4,65.65,0,Annual,0
3239,39,79.33,1,Annual,0
3240,39,89.46,0,Monthly,0
3241,50,67.16,2,Annual,0
3242,35,44.71,1,Monthly,0
3243,1,58.57,3,Monthly,1
3244,24,62.82,0,Monthly,0
3245,57,75.42,2,Annual,0
3246,36,80.89,2,Monthly,0
3247,6,96.47,1,Annual,0
3248,41,55.45,4,Annual,0
3249,54,93.57,1,Monthly,1
3250,46,72.58,4,Monthly,1
3251,44,44.29,2,Annual,0
3252,57,80.27,4,Annual,0
3253,31,106.33,1,Monthly,0
3254,20,97.66,3,Monthly,0
3255,24,78.47,2,Annual,0
3256,25,102.52,2,Monthly,0
3257,36,83.84,0,Monthly,1
3258,21,99.62,0,Annual,0
3259,30,46.77,3,Annual,0
3260,24,55.01,1,Monthly,1
3261,44,94.58,4,Annual,0
3262,42,110.79,4,Monthly,1
3263,30,88.35,5,Annual,0
3264,22,70.05,1,Monthly,1
3265,28,62.99,2,Annual,0
3266,7,73.69,3,Monthly,0
3267,35,104.27,1,Annual,1
3268,55,73.15,0,Annual,0
3269,28,100.96,7,Annual,1
3270,14,93.05,3,Monthly,0
3271,56,114.28,4,Annual,0
3272,10,84.01,2,Monthly,0
3273,16,79.01,3,Monthly,0
3274,16,101.95,0,Monthly,1
3275,54,61.29,2,Monthly,0
3276,31,71.12,4,Monthly,0
3277,42,46.4,3,Annual,0
3278,25,54.91,2,Annual,0
3279,13,118.47,2,Monthly,0
3280,6,93.85,1,Monthly,1
3281,44,52.59,0,Monthly,0
3282,9,103.9,2,Annual,0
3283,45,65.93,3,Monthly,0
3284,36,92.82,1,Monthly,0
3285,56,92.52,1,Monthly,0
3286,43,113.3,2,Monthly,1
3287,20,69.25,1,Monthly,0
3288,18,65.2,0,Monthly,0
3289,58,26.22,1,Annual,1
3290,43,77.56,3,Annual,0
3291,57,94.51,2,Annual,1
3292,21,97.24,0,Monthly,0
3293,4,105.05,1,Monthly,0
3294,50,85.8,7,Monthly,0
3295,33,90.1,0,Monthly,0
3296,27,81.36,0,Monthly,0
3297,7,94.15,0,Monthly,0
3298,6,61.32,0,Annual,0
3299,15,51.83,5,Monthly,0
3300,18,63.43,3,Monthly,0
3301,32,84.27,3,Monthly,1
3302,56,53.99,2,Monthly,0
3303,11,67.34,3,Annual,1
3304,20,67.97,2,Monthly,0
3305,24,95.64,0,Annual,0
3306,15,93.2,0,Monthly,0
3307,48,81.41,1,Monthly,0
3308,7,89.02,3,Monthly,0
3309,21,89.42,3,Monthly,1
3310,42,72.73,1,Annual,0
3311,26,69.15,3,Annual,0
3312,44,110.73,2,Monthly,1
3313,56,30.22,3,Annual,0
3314,14,65.17,2,Monthly,0
3315,57,75.92,2,Annual,0
3316,37,91.2,2,Annual,0
3317,58,102.71,2,Monthly,0
3318,21,117.13,2,Annual,0
3319,18,78.17,1,Annual,0
3320,5,79.51,1,Annual,0
3321,3,87.25,0,Annual,0
3322,23,69.38,2,Monthly,1
3323,26,56.32,2,Annual,0
3324,37,78.07,1,Annual,0
3325,24,94.91,1,Monthly,1
3326,49,75.14,0,Annual,0
3327,19,88.27,2,Annual,1
3328,51,42.62,1,Annual,0
3329,25,80.37,3,Annual,0
3330,21,71.93,1,Monthly,0
3331,12,54.5,5,Annual,0
3332,57,93.14,3,Annual,0
3333,41,116.91,1,Monthly,1
3334,33,99.8,3,Monthly,0
3335,50,101.07,1,Annual,0
3336,53,94.25,4,Monthly,0
3337,4,92.93,1,Annual,1
3338,42,44.01,1,Annual,0
3339,57,77.44,7,Monthly,0
3340,7,90.17,1,Monthly,0
3341,22,90.63,3,Monthly,1
3342,55,105.43,0,Monthly,0
3343,33,59.35,0,Monthly,0
3344,17,92.15,1,Monthly,0
3345,24,58.7,0,Annual,0
3346,34,75.77,2,Annual,0
3347,28,78.76,2,Monthly,0
3348,58,97.25,2,Annual,0
3349,43,94.9,5,Monthly,0
3350,41,82.41,2,Annual,0
3351,39,36.96,1,Monthly,1
3352,22,88.9,3,Monthly,0
3353,49,74.65,3,Monthly,0
3354,17,107.84,2,Monthly,0
3355,34,103.07,2,Monthly,1
3356,6,61.24,1,Monthly,0
3357,46,91.64,1,Monthly,0
3358,6,92.04,2,Monthly,1
3359,34,90.58,2,Monthly,1
3360,1,87.99,3,Monthly,0
3361,10,92.6,5,Annual,1
3362,21,110.03,2,Monthly,0
3363,5,68.97,0,Monthly,0
3364,2,61.88,3,Monthly,0
3365,22,95.65,2,Monthly,1
3366,48,42.33,1,Monthly,0
3367,57,93.08,2,Monthly,0
3368,2,89.54,4,Monthly,1
3369,10,33.09,0,Annual,0
3370,34,67.27,0,Annual,0
3371,16,111.52,2,Monthly,0
3372,48,50.86,4,Monthly,0
3373,51,84.25,1,Monthly,0
3374,39,59.9,4,Monthly,0
3375,22,65.82,5,Monthly,0
3376,12,118.33,4,Annual,0
3377,24,82.47,1,Monthly,1
3378,47,90.34,2,Monthly,0
3379,40,77.75,0,Annual,0
3380,38,49.7,1,Annual,0
3381,59,56.3,1,Monthly,1
3382,10,103.57,1,Monthly,0
3383,35,83.06,0,Annual,0
3384,51,64.59,4,Annual,0
3385,49,79.56,2,Monthly,0
3386,32,93.23,1,Annual,1
3387,7,89.09,2,Annual,0
3388,21,64.6,2,Annual,0
3389,20,48.49,0,Monthly,0
3390,26,71.86,2,Monthly,0
3391,4,102.18,3,Monthly,1
3392,46,97.09,1,Monthly,0
3393,52,88.21,1,Annual,0
3394,22,76.58,3,Annual,0
3395,15,69.67,2,Monthly,0
3396,56,76.95,3,Monthly,0
3397,40,95.64,2,Monthly,0
3398,21,100.2,3,Annual,0
3399,15,74.76,5,Annual,1
3400,22,130.72,3,Monthly,0
3401,52,81.85,2,Annual,0
3402,28,73.06,1,Annual,0
3403,14,109.51,4,Annual,0
3404,27,39.23,0,Monthly,0
3405,41,89.6,3,Annual,0
3406,40,78.54,2,Annual,1
3407,58,108.96,0,Monthly,0
3408,28,92.1,4,Monthly,0
3409,26,82.78,1,Annual,0
3410,49,93.25,2,Monthly,0
3411,2,58.89,2,Monthly,0
3412,25,99.34,3,Monthly,1
3413,56,53.11,0,Monthly,0
3414,3,87.17,3,Monthly,0
3415,8,80.71,2,Monthly,0
3416,44,44.74,0,Annual,1
3417,33,81.38,1,Annual,0
3418,42,85.64,5,Monthly,0
3419,52,66.9,1,Annual,0
3420,35,59.75,3,Annual,0
3421,6,89.84,1,Annual,0
3422,39,87.25,3,Annual,0
3423,52,84.54,2,Annual,0
3424,23,80.18,2,Annual,0
3425,25,68.67,1,Monthly,0
3426,59,125.44,2,Monthly,0
3427,50,74.03,2,Monthly,1
3428,43,62.7,2,Monthly,0
3429,19,81.09,1,Monthly,0
3430,5,76.38,1,Annual,0
3431,51,73.57,0,Annual,0
3432,11,117.49,2,Monthly,0
3433,56,57.41,1,Monthly,0
3434,12,80.75,2,Monthly,0
3435,10,58.75,3,Annual,0
3436,8,69.18,4,Annual,1
3437,24,114.72,1,Monthly,0
3438,28,85.63,2,Monthly,0
3439,41,85.39,2,Annual,0
3440,36,61.21,2,Monthly,1
3441,37,71.51,0,Monthly,0
3442,21,116.46,0,Monthly,0
3443,8,89.99,1,Monthly,0
3444,55,73.21,2,Annual,1
3445,9,88.81,4,Monthly,1
3446,47,85.35,4,Annual,0
3447,15,63.21,1,Monthly,1
3448,48,72.62,2,Monthly,0
3449,46,125.09,0,Monthly,0
3450,40,87.84,5,Annual,1
3451,18,48.62,2,Annual,1
3452,42,90.2,2,Annual,0
3453,20,106.06,2,Monthly,0
3454,6,61.91,4,Annual,1
3455,12,70.86,3,Monthly,0
3456,2,109.08,3,Monthly,0
3457,7,80.7,3,Monthly,0
3458,16,77.14,2,Monthly,0
3459,3,53.28,1,Monthly,0
3460,45,101.41,0,Monthly,0
3461,3,76.23,1,Monthly,0
3462,27,36.58,3,Annual,0
3463,50,48.55,1,Annual,0
3464,43,68.77,0,Monthly,0
3465,40,58.54,8,Annual,0
3466,38,61.68,1,Monthly,0
3467,33,126.89,0,Monthly,0
3468,28,94.15,4,Monthly,0
3469,1,28.45,0,Monthly,1
3470,55,73.71,3,Monthly,0
3471,8,78.21,1,Annual,0
3472,37,50.46,2,Monthly,0
